smiles,minimizedAffinity
[CH2].[CH3].[C].[O][C]Nc1n[nH]c2nc(-c3ccc(O)cc3)c(Br)cc12,-8.35764122
COc1c(C(N)=O)cc(-c2ccc(Cl)cc2)cc1-c1ccc([S@SP](N)(=O)=O)cc1,1.56970251
[CH2]c1cccc(F)c1.[O]c1ccc(N[C]2N=C[N]C=C2C#Cc2ccccc2)cc1Cl,-7.498559
CN(C)c1cc2c(cn1)[N]C=N[C]2Nc1ccc2c(cnn2Cc2ccccc2)c1,-7.65004539
FC(F)(F)c1cccc(Nc2nccc(-c3cnn4nc(-c5ccccc5)ccc34)n2)c1,-3.46541023
Cc1ccc(O)cc1Nc1ccnc2cc(-c3ccccn3)ccc12,-7.8247714
COc1ccccc1Nc1ncc(-c2ccccc2)o1,-8.49930096
COC(=O)Nc1nc2cc(Oc3ccc(NC(=O)Nc4cccc(C(=O)O)c4)cc3)ccc2[nH]1,-0.00689463923
Cc1cccc2c1NC(=O)/C2=N\Nc1ccc([S@SP](N)(=O)=O)cc1,-8.79005814
[CH2].[CH2]N1[C](c2ccncc2)C(c2ccc(F)cc2)=NC1=S,-1.77199531
[CH2].[CH2].[CH2].[CH2]C.[CH2][NH].[N].[N]C(=O)c1[c]c([N][C]c2nonc2N)cnc1,-4.09474802
[CH2].[CH2].[CH2].[CH2].[CH2].[CH]n1c(-c2nonc2N)nc2cnccc21,-3.25933313
[CH2].[CH2].[CH2].[CH2].[CH2]C.[N]c1ncc[c]c1[N]C(=[N])c1nonc1N,-2.59580112
[CH2].[CH2][C][N].[CH2][N].[CH2][S@SP](C)(=O)=O.[C][CH]/C=C(\[O])c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,10.3688278
[CH2]c1cccc(F)c1.[O]c1ccc(N[C]2N=C[N]c3sc(-c4ccco4)cc32)cc1Cl,-8.08013439
COc1cc2ncn(-c3cc(OCCc4ccccc4)c(C(N)=O)s3)c2cc1OC,-8.18240452
O=C(Nc1ccc(Oc2ccc3[nH]c(NC(=O)c4ccccc4)nc3c2)cc1)Nc1cc(C(F)(F)F)ccc1F,14.6142693
COc1ccc2ncn(-c3c[c]c(C(N)=O)s3)c2c1.C[CH]c1ccccc1C(F)(F)F.[O],-4.43443155
Nc1nc(-c2ccc(F)cc2)c(-c2ccc3ncccc3n2)s1,-5.37974787
COc1cc(/C=N/N[C]2N=C[N]c3c2cnn3-c2ccccc2)ccc1O,-4.17367029
Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)Nc4cccc([C][N])c4)cc3)c2)o1,-7.93961048
[CH2].[CH2]N(C1=C(c2ccc(OC)cc2)C(=O)NC1=O)c1[c]cccc1,-2.46431351
N[S@SP](=O)(=O)c1cccc(-c2cc3ccncc3cc2OCc2ccccc2)c1,-2.48314571
COc1ccc2cc(-c3c(-c4ccncc4)nc(-c4ccc(S(C)=O)cc4)n3C)ccc2c1,7.00875807
O=C1NC(=O)C(c2cccc(Cl)c2)=C1Nc1ccc(O)c(Cl)c1,-7.0039258
COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3cccc(C(F)(F)F)c3)n2)cc1,1.43210578
[CH2].[CH2]Oc1[c]ccc(Nc2nccc(-c3c(-c4cccc(C(F)(F)F)c4)nn4ncccc34)n2)c1.[O],2.77091455
COC(=O)Nc1nc2ccc(Oc3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)cc2[nH]1,-1.367769
CN(C)c1cc2c(cn1)[N]C=N[C]2Nc1ccc2nc(Cc3ccccc3)[nH]c2c1,-6.90950823
[CH2].[CH3].[C].[O][C]Nc1n[nH]c2nc(-c3ccco3)ccc12,-9.22171879
N[S@SP](=O)(=O)c1ccc(-c2ccc3c(N[C][O])n[nH]c3c2)cc1.[CH2].[CH3].[C],-9.17883205
NC(=O)c1sc(-n2cnc3ccccc32)cc1[O].[CH2]c1cccc(OC)c1,-8.61564827
COC(=O)Nc1nc2cc(Oc3ccc(NC(=O)Nc4ccccc4)cc3)ccc2[nH]1,0.0987683162
[CH2].[CH2].[CH2][N][CH2].[CH2][S]=O.[C]O/C(=C\[CH])c1ccc2ncnc(Nc3ccc(OCc4ccccc4)c(F)c3)c2c1,-5.86545992
NC(=O)c1sc(-n2cnc3cc(C(F)(F)F)ccc32)cc1OCc1ccccc1Br,-6.74413109
FC(F)(F)c1cccc(Nc2nccc(-c3cnn4n[c]ccc34)n2)c1.[CH2]C.[O],-8.42963123
[CH2].[CH2].[CH2].[CH2].[CH2]CCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1.[N].[O],-4.24346828
[CH2].[CH2].[CH2][S@SP](C)(=O)=O.[C].[NH].[N][C](C=S)c1ccc2ncnc(Nc3ccc(OCc4cccc(C(F)(F)F)c4)cc3)c2c1,-7.7604351
CC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,-4.24045944
O=C1Nc2ccc(I)cc2/C1=C/c1cc(Br)c(O)c(Br)c1,-8.71026897
[CH2].[CH2]/C(=C1/C(=O)Nc2ccccc21)c1[c]cc(O)cc1,-6.68025541
COC(=O)Nc1nc2ccc(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)cc2s1,1.17324722
Cc1cc(O)cc(C)c1/C=C/c1cncc(C(N)=O)c1,-8.10683155
[CH2].[CH3].[C].[O][C]Nc1n[nH]c2nc(-c3ccco3)c(Br)cc12,-9.32196617
Nc1ccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1,4.1028595
Fc1ccc(-c2nn3ccccc3c2-c2ccncc2)cc1,0.212975353
COC(=O)Nc1nc2cc(Oc3ccc(NC(=O)Nc4cccc(Br)c4)cc3)ccc2[nH]1,0.257455111
[CH2].[CH2].[CH2].[CH2]/[C]=C(\[C][N])C(=S)NC(=O)c1ccc(F)c2ccccc12.[C],-4.93328381
[CH2].[CH2]N(C1=C(c2ccc(Cl)cc2)C(=O)NC1=O)c1[c]cccc1,-2.1621623
[CH2].[CH2].[CH2].[CH3].[CH3].[C]CNC(=O)c1ccc(-c2cc(C(=O)N[C])ccc2C)cc1,-9.9642458
[CH2].[CH2]C.[CH]OC([NH])=O.[CH][CH2].[C].[C]c1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2s1.[NH],0.785314798
Cn1cc(/C=C2\C(=O)Nc3cccnc32)c2ccccc21,-7.76222324
Cc1ccc2c(c1)/C(=N/Nc1ccc([S@SP](N)(=O)=O)cc1)C(=O)N2,-8.71507549
[CH2]C.[H]/[C]=C(/[C]([N][N])c1cccc(NC(=O)Nc2ccc(OCc3ccccc3)cc2)c1)c1ccnc2[nH]ccc12,3.9235332
[CH2].[CH2].[CH2].[CH2]c1[c]sc(NC(=O)c2cccc3ccccc23)c1[C][N].[CH3].[C].[C][O].[N],-2.20521832
COc1cccc(-n2ncc3c2[N]C=N[C]3N/N=C/c2ccncc2)c1,-5.72723579
COc1ccc2c(-c3ccnc(Nc4cccc(OC(F)(F)F)c4)n3)cnn2n1,-7.40298367
[CH2]C.[C]c1nc(-c2nonc2N)n(CC)c1/C=C\[N],-4.12597036
[CH2].[CH2].[CH2].[CH2][O].[CH]OC(=O)[N][CH2].[CH][CH2].[C][C]c1cc2ncnc(Nc3ccc4c(ccn4Cc4cc(F)ccc4F)c3)c2s1.[NH],13.8696327
COc1cc(NC2=N[CH]c3c(C)nc(-c4cccc(C(F)(F)F)c4)n3[N]2)cc(OC)c1OC,0.761683404
CNC(=O)c1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,-0.516513944
[CH2].[CH2].[CH2][S@SP](C)(=O)=O.[C]/C=C\[C]([O])c1ccc2ncnc(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2c1.[NH],2.14385462
COc1c[c]ccc1NC1=N[C](Nc2cc(F)ccc2C(N)=O)c2cc[nH]c2[N]1.[CH2].[CH2].[CH2].[CH2].[CH2].[CH2]C.[CH].[N],3.8519814
COc1cccc(-n2ncc3c2[N]C=N[C]3N/N=C/c2ccc(F)cc2)c1,-6.08135986
[CH2].[CH2].[CH2].[C]S[C](NC(=O)c1cccc2ccccc12)/C([C][N])=[C]/[CH2],-4.52847719
COc1cccc(-n2cnc3c2[N]C=N[C]3N/N=C/c2ccncc2)c1,-5.47349024
[CH2].[CH3].[C].[O][C]Nc1n[nH]c2nnc(-c3cccnc3)cc12,-8.5005331
COc1cc(C)c(N(C)C(=O)CN(C)C)cc1NC1=N[C](Nc2cccc(F)c2C(N)=O)c2cc[nH]c2[N]1,0.30819422
CNC(=O)c1cncc(/C=C/c2c(C)cccc2C)c1,-8.48847389
COc1ccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)cc1,-5.99085617
O=C1Nc2ccc(-c3cccnc3)cc2/C1=C/c1cc(Br)c(O)c(Br)c1,-8.89849186
[CH2].[CH2].[CH2].[CH2].[CH2][O].[CH]O[C][O].[CH][CH2].[C].[C]c1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2s1.[NH].[N],11.7558279
Cc1ccc2c(C3=C[CH]N=C(Nc4cccc(C(F)(F)F)c4)[N]3)c(-c3ccccc3)nn2n1,0.0915425271
Nc1nccc(C2=C(c3ccc(F)cc3)N=C[N]2)n1.[CH2].[CH2].[CH2].[CH2].[CH].[CH].[OH],1.16357696
[CH2].[CH2].[CH3].[CH3].[C]CNC(=O)c1ccc(-c2cccc(C(=O)N[C])c2)cc1,-10.2569704
COC(=O)c1sc(-n2cnc3cc(OC)c(OC)cc32)cc1OCc1ccccc1C(F)(F)F,-4.82116938
C=NC(C)C.COc1c[c]ccc1NC1=N[C](Nc2ccc(F)cc2C([NH])=O)c2cc[nH]c2[N]1.O[CH]CO.[CH2].[CH2].[CH2].[CH2][N],16.7292595
Nc1nonc1[C][N]c1[c]cccc1.[CH2]C.[N],-6.81447554
COc1ccc2[nH]c3c4[nH]c5ccc(OC)cc5c4c4c(c3c2c1)C(=O)NC4=O,1.25406921
CNC(=O)c1cncc(/C=C/c2c(Cl)cccc2Cl)c1,-8.45927715
[CH2].[CH3].[C]C(=O)Nc1n[nH]c2cc(-c3ccc(N[S@SP](C)(=O)=O)cc3)ccc12,-6.98995209
CN(c1ccc(N[C][O])cc1)c1ccnc(Nc2ccc(C[S@SP](C)(=O)=O)cc2)n1.[CH2].[CH2]N(C)C.[NH],3.77785707
[CH2].[CH2].[CH2].[CH2][NH].[CH]n1cnc(-c2ccc(F)cc2)c1-c1ccnc(N)n1,-1.9951787
[CH2].[CH2][NH].[CH2][S@SP](C)(=O)=O.[H]/[C]=C/O[C]([C])c1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,-7.01368332
[CH2].[CH2][NH].[CH2][S@SP](C)(=O)=O.[CH]/C=C(\[O])c1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1.[C],-7.81917048
Cc1cc(O)cc(C)c1/C=C/c1cncc(C2=N[N]N[N]2)c1,-8.8023653
NC1=N[CH]N=C2O[CH]C(c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)=C12,-6.8598752
CC(C)=Cc1cccc2c1/C(=N/Nc1ccc([S@SP](N)(=O)=O)cc1)C(=O)N2,-6.3649087
[CH2].[CH2].[CH2].[CH2][N].[CH2][O].[CH]O[C][O].[CH][CH2].[C][C]c1cc2ncnc(Nc3ccc(Cc4ccccc4)cc3)c2s1.[NH],0.190762728
[CH2].[CH2].[CH2].[CH2][N]C.[CH].[O][C]Nc1n[nH]c2nnc(-c3ccccc3)cc12,-8.24403191
COc1cccc(-n2ncc3c2[N]C=N[C]3N/N=C/c2ccc([S@SP](C)(=O)=O)cc2)c1,-5.15386343
N[S@SP](=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCc4ccncc4)cc32)cc1,-6.77612209
COc1cc(Cc2cnc(N)nc2N)ccc1[O].[CH2]c1ccc(OC)cc1,-6.90243578
COc1cccc(/C=N/N[C]2N=C[N]c3c2cnn3-c2cccc(OC)c2)c1,-5.60817814
[CH2].[CH2].[CH2].[CH2]C.[CH].[NH2].[N].[N]C(=O)c1[c]c([N][C]c2nonc2N)cnc1,-4.771173
[CH2].[CH2].[CH2].[CH2].[CH2].[CH2]C.[CH].[N].[O][C]Nc1n[nH]c2nnc(-c3cccc(F)c3F)cc12,-7.10326195
COc1cccc(-n2ncc3c2[N]C=N[C]3N/N=C/c2ccc(C)cc2)c1,-6.56966925
O=C1NC(=O)C(c2ccccc2Cl)=C1Nc1cc(Cl)c(O)c(Cl)c1,-4.54229212
C.[CH2]C(C)(C)[NH].[CH3].[CH].[CH]n1cnc(-c2ccc(F)cc2)c1-c1ccnc(N)n1.[C],2.33515882
[CH2].[CH3].[C].[O][C]Nc1n[nH]c2cc(-c3ccccc3)ccc12,-9.7141304
CNC(=O)c1sc(-n2cnc3cc(OC)c(OC)cc32)cc1OCc1ccccc1C(F)(F)F,-3.74571037
N[S@SP](=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCCc4c[nH]cn4)cc32)cc1,-9.68742847
